id,title,source_name,url,license,date_accessed,text_chunk,category
pubmed_37735140_1,The Efficacy of Physical Therapy and Rehabilitation Approaches in Chronic Migraine: A Systematic Review and Meta-Analysis.,PubMed,https://pubmed.ncbi.nlm.nih.gov/37735140/,Public Domain,2026-01-26,"Title: The Efficacy of Physical Therapy and Rehabilitation Approaches in Chronic Migraine: A Systematic Review and Meta-Analysis. Authors: Dilara Onan, Esme Ekizoğlu, Halime Arıkan et al. Published: Aug 2023

Abstract: BACKGROUND: Pharmacological treatment is the primary approach in chronic migraine (CM), although non-drug interventions such as physical therapy are used as adjunct treatments. We aimed to review the efficacy of physical therapy and rehabilitation approaches for CM and their impact on quality of life (QoL) and disability. METHODS: This systematic review followed the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines and included randomized controlled trials (RCTs) in adults with CM. The primary outcomes were changes in intensity, frequency, duration of headache, disability, and QoL. Methodological quality was assessed using the Physiotherapy Evidence Database (PEDro) scale. Data synthesis and quantitative analysis were conducted on relevant studies. RESULTS: Seven RCTs were included in the narrative review, and five of them were eligible for quantitative analysis. Aerobic exercise (AE), osteopathic manipulative treatment (OMT), occipital transcutaneous electrical stimulation (OTES), acupressure, hydrotherapy, instrument-assisted soft tissue mobilization (IASTM), facial proprioceptive neuromuscular facilitation (FPNF), and connective tissue massage (CTM) were used in CM. AE combined with pharmacological therapy reduced the frequency, duration, and intensity of headache. OMT combined with medication improved QoL and reduced disability, intensity of pain, and migraine days per month. Hydrotherapy combined with medication also resulted in improvements in the intensity of headache, frequency, and overall QoL. IASTM and OTES reduced the intensity of headache, alleviated neck pain, and improved QoL, although there were conflicting findings following OTES alone on disability and intensity of headache.",research
pubmed_37735140_2,The Efficacy of Physical Therapy and Rehabilitation Approaches in Chronic Migraine: A Systematic Review and Meta-Analysis.,PubMed,https://pubmed.ncbi.nlm.nih.gov/37735140/,Public Domain,2026-01-26,"Both FPNF and CTM reduced the intensity of headache. Acupressure as an adjunct to medication did not show additional benefits on the intensity of headache and QoL. Quantitative analysis of the data showed that manual physical therapy combined with medication reduced the intensity of headache ( CONCLUSIONS: A limited number of RCTs investigating the efficacy of physical therapy and rehabilitation approaches show promise in improving headache symptoms, reducing disability, and enhancing QoL in CM. Meta-analysis of the data also supported favorable outcomes for both intensity and headache days per month. Further research is needed to better understand the efficacy, optimal duration, and safety of physical therapy and rehabilitation approaches for CM, and to explore alternative interventions.",research
pubmed_38057585_1,Paracetamol versus ibuprofen in treating episodic tension-type headache: a systematic review and network meta-analysis.,PubMed,https://pubmed.ncbi.nlm.nih.gov/38057585/,Public Domain,2026-01-26,"Title: Paracetamol versus ibuprofen in treating episodic tension-type headache: a systematic review and network meta-analysis. Authors: Ammar Alnasser, Hassan Alhumrran, Mustafa Alfehaid et al. Published: Dec 2023

Abstract: Tension-type headache (TTH) is the most common type of headache worldwide. It is defined and classified according to the International Classification of Headache Disorders. TTH is treated with over-the-counter medications, mostly paracetamol or ibuprofen. The purpose was to assess the effectiveness of paracetamol versus ibuprofen in treating episodic tension-type headache (ETTH) through direct and indirect comparisons of randomized controlled trials (RCTs). We included RCTs comparing paracetamol with a placebo, ibuprofen with a placebo, or paracetamol with ibuprofen for acute ETTH treatment that were published between 1988 and 2022. We searched the Cochrane Central Register of Controlled Trials (CENTRAL), MEDLINE, EMBASE, and the Web of Science. The Cochrane Collaboration risk of bias tool was used to assess the risk of bias. We identified 14 studies including 6521 people with ETTH. None of the studies had a low risk of bias for all domains; this was most likely due to inadequate reporting and a small sample size. Ibuprofen (odds ratio (OR): 1.73, 95% confidence interval (CI): 1.17-2.56) showed better efficacy than paracetamol (OR: 1.62, 95% CI 1.24-2.13) for pain-free status at 2 h, while paracetamol (OR: 1.42, 95% CI 0.87-2.30) showed better efficacy than ibuprofen (OR: 1.20, 95% CI 0.58-2.48) for pain-free status at 1 h. Paracetamol was associated with the lowest likelihood of rescue medication use (OR: 0.49, 95% CI 0.37-0.65). Ibuprofen was associated with a lower likelihood of the occurrence of any events and gastrointestinal adverse events compared with placebo and paracetamol (OR: 0.95, 95% CI 0.64-1.41 and OR: 0.81, 95% CI 0.44-1.50, respectively).",research
pubmed_38057585_2,Paracetamol versus ibuprofen in treating episodic tension-type headache: a systematic review and network meta-analysis.,PubMed,https://pubmed.ncbi.nlm.nih.gov/38057585/,Public Domain,2026-01-26,"Paracetamol and ibuprofen showed better efficacy than placebo in treating ETTH; there was no statistically significant difference in efficacy between the two drugs. For individuals at a higher risk (like renal insufficiency or risk of GI bleeding), paracetamol may be considered as a preferred option instead of Ibuprofen. Further meta-analyses of head-to-head trials are needed for direct comparisons in the future.PROSPERO registration number: CRD42022340936.",research
pubmed_38997662,Glucagon-like peptide-1 (GLP-1) receptor agonists for headache and pain disorders: a systematic review.,PubMed,https://pubmed.ncbi.nlm.nih.gov/38997662/,Public Domain,2026-01-26,"Title: Glucagon-like peptide-1 (GLP-1) receptor agonists for headache and pain disorders: a systematic review.
Authors: Wael Halloum, Yousef Al Dughem, Dagmar Beier et al.
Published: Jul 2024

Abstract: BACKGROUND: Glucagon-like peptide-1 (GLP-1) plays a crucial role in metabolic disorders by enhancing insulin secretion, inhibiting glucagon release, and slowing gastric emptying, thereby improving glycemic control. In recent years, GLP-1 role in neuronal pathways has expanded its therapeutic potential. We aim to comprehensively evaluate the relevance of GLP-1 in headache and pain disorders. METHODS: A systematic literature search was conducted on PubMed and Embase (Ovid) databases using the search terms ""GLP-1"" and ""pain"". Animal and human studies published in English language were included. Abstracts, reviews, and articles on other disorders than ""pain"" were excluded. RESULTS: The search strategy identified 833 hits, of which 42 studies were included in the final review. The studies were categorized into four groups: inflammatory pain and osteoarthritis, headaches, neuropathic pain and diabetic neuropathy, and visceral pain and irritable bowel syndrome. GLP-1 receptor (GLP-1R) agonists, like liraglutide, have shown analgesic effects by modulating pain hypersensitivity in animal models of inflammatory and neuropathic pain. GLP-1 is involved in migraine mechanisms and GLP-1R agonists are beneficial in individuals with idiopathic intracranial hypertension. Additionally, GLP-1R agonists reduce visceral hypersensitivity and ameliorate symptoms in patients with irritable bowel syndrome. CONCLUSIONS: The therapeutic scope of GLP-1R agonists is expanding beyond traditional metabolic targets, highlighting its potential for headache and pain disorders. Engineering bimodal molecules that integrate GLP-1R agonism with specific pain-related mechanisms may offer innovative therapeutic options.",research
pubmed_35596553_1,Efficacy of physiotherapy interventions for the management of adults with cervicogenic headache: A systematic review and meta-analyses.,PubMed,https://pubmed.ncbi.nlm.nih.gov/35596553/,Public Domain,2026-01-26,"Title: Efficacy of physiotherapy interventions for the management of adults with cervicogenic headache: A systematic review and meta-analyses. Authors: Anthony Demont, Simon Lafrance, Clément Gaska et al. Published: May 2023

Abstract: OBJECTIVE: To update and appraise the efficacy of physiotherapy for adults with cervicogenic headache. LITERATURE SURVEY: Bibliographic searches were conducted up to October 2021 for randomized controlled trials (RCTs), assessing the efficacy of physiotherapy interventions for adults with cervicogenic headache, in five databases: CINAHL, Physiotherapy Evidence Database (PEDro), PubMed, Sage Journals, and Wiley Online Library. METHODOLOGY: Data extraction of included trials was conducted by two reviewers according to a standardized extraction form. The PEDro tool and the Grading of Recommendations, Assessment, Development and Evaluations (GRADE) approach were used for grading evidence. Results from trials with similar interventions and with similar outcome measures were pooled into separate meta-analyses. A qualitative synthesis was performed for studies that were not pooled into meta-analyses. SYNTHESIS: Fourteen trials were included. Moderate-certainty evidence indicates that manual therapy significantly reduces headache frequency (mean difference [MD]: -0.93 episodes/week; 95% confidence interval [CI]: -1.40 to -0.46; 2 RCTs; n = 265) compared to sham manual therapy, and headache frequency (MD: -1.23 episodes/week; 95% CI: -1.55 to -0.91; 3 RCTs; n = 126) and intensity (MD: -1.63/10; 95% CI: -2.15 to -1.10; 4 RCTs; n = 208) compared to no treatment in the short term. At 12-month follow-up, moderate-certainty evidence indicates that manual therapy did not lead to greater reduction in headache intensity (MD Visual Analog Scale 0-10: -0.12; 95% CI: -0.49 to 0.26; 2 RCTs; n = 265) or frequency (MD: -0.32 episodes/week; 95% CI: -0.91 to 0.28; 2 RCTs; n = 265) when compared to a sham manual therapy.",research
pubmed_35596553_2,Efficacy of physiotherapy interventions for the management of adults with cervicogenic headache: A systematic review and meta-analyses.,PubMed,https://pubmed.ncbi.nlm.nih.gov/35596553/,Public Domain,2026-01-26,"In the long-term, in one high quality trial, neck exercise significantly reduced headache intensity compared to no treatment (MD: -1.51/10; 95% CI: -2.52 to -0.50; n = 100) or to aerobic exercises in another trial of moderate quality (MD: -1.15/10; 95% CI: -2.1 to -0.20; n = 180). CONCLUSIONS: Manual therapy in the short term and neck exercise in the long term may be efficacious to treat adults with cervicogenic headache. More high-quality evidence is needed and future results may change the current conclusions. Trial Registration Prospero: #CRD42019135858.",research
pubmed_35659858,Effectiveness of dry needling for headache: A systematic review.,PubMed,https://pubmed.ncbi.nlm.nih.gov/35659858/,Public Domain,2026-01-26,"Title: Effectiveness of dry needling for headache: A systematic review.
Authors: D Vázquez-Justes, R Yarzábal-Rodríguez, V Doménech-García et al.
Published: 2022

Abstract: INTRODUCTION: Non-pharmacological treatment of patients with headache, such as dry needling (DN), is associated with less morbidity and mortality and lower costs than pharmacological treatment. Some of these techniques are useful in clinical practice. The aim of this study was to review the level of evidence for DN in patients with headache. METHODS: We performed a systematic review of randomised clinical trials on headache and DN on the PubMed, Web of Science, Scopus, and PEDro databases. Methodological quality was evaluated with the Spanish version of the PEDro scale by 2 independent reviewers. RESULTS: Of a total of 136 studies, we selected 8 randomised clinical trials published between 1994 and 2019, including a total of 577 patients. Two studies evaluated patients with cervicogenic headache, 2 evaluated patients with tension-type headache, one study assessed patients with migraine, and the remaining 3 evaluated patients with mixed-type headache (tension-type headache/migraine). Quality ratings ranged from low (3/10) to high (7/10). The effectiveness of DN was similar to that of the other interventions. DN was associated with significant improvements in functional and sensory outcomes. CONCLUSIONS: Dry needling should be considered for the treatment of headache, and may be applied either alone or in combination with pharmacological treatments.",research
pubmed_34479514_1,"Differentiating migraine, cervicogenic headache and asymptomatic individuals based on physical examination findings: a systematic review and meta-analysis.",PubMed,https://pubmed.ncbi.nlm.nih.gov/34479514/,Public Domain,2026-01-26,"Title: Differentiating migraine, cervicogenic headache and asymptomatic individuals based on physical examination findings: a systematic review and meta-analysis. Authors: E Anarte-Lazo, G F Carvalho, A Schwarz et al. Published: Sep 2021

Abstract: BACKGROUND: Migraine and cervicogenic headache (CGH) are common headache disorders, although the large overlap of symptoms between them makes differential diagnosis challenging. To strengthen differential diagnosis, physical testing has been used to examine for the presence of musculoskeletal impairments in both conditions. This review aimed to systematically evaluate differences in physical examination findings between people with migraine, CGH and asymptomatic individuals. METHODS: The databases MEDLINE, PubMed, CINAHL, Web of Science, Scopus, EMBASE were searched from inception until January 2020. Risk of bias was assessed with the Downs and Black Scale for non-randomized controlled trials, and with the Quality Assessment of Diagnostic Accuracy Studies tool for diagnostic accuracy studies. When possible, meta-analyses with random effect models was performed. RESULTS: From 19,682 articles, 62 studies were included in this review and 41 were included in the meta-analyses. The results revealed: a) decreased range of motion [°] (ROM) on the flexion-rotation test (FRT) (17.67, 95%CI:13.69,21.65) and reduced neck flexion strength [N] (23.81, 95%CI:8.78,38.85) in CGH compared to migraine; b) compared to controls, migraineurs exhibit reduced flexion ROM [°] (- 2.85, 95%CI:-5.12,-0.58), lateral flexion ROM [°] (- 2.17, 95% CI:-3.75,-0.59) and FRT [°] (- 8.96, 95%CI:-13.22,-4.69), reduced cervical lordosis angle [°] (- 0.89, 95%CI:-1.72,-0.07), reduced pressure pain thresholds over the cranio-cervical region [kg/cm CONCLUSION: The FRT and neck flexion strength could support the differential diagnosis of CGH from migraine. Several physical tests were found to differentiate both headache types from asymptomatic individuals.",research
pubmed_34479514_2,"Differentiating migraine, cervicogenic headache and asymptomatic individuals based on physical examination findings: a systematic review and meta-analysis.",PubMed,https://pubmed.ncbi.nlm.nih.gov/34479514/,Public Domain,2026-01-26,"Nevertheless, additional high-quality studies are required to corroborate these findings. STUDY REGISTRATION: Following indications of Prisma-P guidelines, this protocol was registered in PROSPERO on 21/05/2019 with the number CRD42019135269 . All amendments performed during the review were registered in PROSPERO, indicating the date and what and why was changed.",research
pubmed_38585645,"Myofascial Release for the Treatment of Tension-Type, Cervicogenic Headache or Migraine: A Systematic Review and Meta-Analysis.",PubMed,https://pubmed.ncbi.nlm.nih.gov/38585645/,Public Domain,2026-01-26,"Title: Myofascial Release for the Treatment of Tension-Type, Cervicogenic Headache or Migraine: A Systematic Review and Meta-Analysis.
Authors: Zhoupeng Lu, Hui Zou, Peng Zhao et al.
Published: 2024

Abstract: OBJECTIVE: To assess the effectiveness of myofascial release (MFR) techniques on the intensity of headache pain and associated disability in patients with tension-type headache (TTH), cervicogenic headache (CGH), or migraine. DESIGN: A systematic review and meta-analysis. METHODS: Eight databases were searched on September 15, 2023, including PubMed, Scopus, Web of Science, CINAHL, Cochrane Library, Embase, CNKI, and Wanfang Database. The risk of bias was evaluated utilizing the Cochrane Risk of Bias 2 (RoB 2) tool. RESULTS: Pooled results showed that MFR intervention significantly reduces pain intensity [SMD = -2.01, 95% CI (-2.98, -1.03),  CONCLUSION: The meta-analysis results indicate that MFR intervention can significantly alleviate pain and disability in TTH and CGH. For migraine, however, the results were inconsistent, and there was only moderate quality evidence of disability improvement for TTH and CGH. In contrast, the quality of other evidence was low or very low.",research
