id,title,source_name,url,license,date_accessed,text_chunk,category
fda_advil_01,"ADVIL PM- diphenhydramine citrate and ibuprofen tablet, coated",FDA openFDA,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d1138e15-8ae4-7b49-e053-2995a90a9607,Public Domain,2026-01-26,"Drug: ADVIL PM- diphenhydramine citrate and ibuprofen tablet, coated Generic Name: ADVIL PM Active Ingredients: Active Ingredient (in each tablet) Diphenhydramine citrate 38 mg Ibuprofen 200 mg (NSAID) * *nonsteroidal anti-inflammatory drug Purpose: Purpose Nighttime sleep-aid Pain reliever Uses: Uses for relief of occasional sleeplessness when associated with minor aches and pains helps you fall asleep and stay asleep Warnings: Warnings Allergy alert Allergy alert: Ibuprofen may cause a severe allergic reaction, especially in people allergic to aspirin. Symptoms may include: hives facial swelling asthma (wheezing) shock skin reddening rash blisters If an allergic reaction occurs, stop use and seek medical help right away. Stomach bleeding warning: Stomach bleeding warning: This product contains an NSAID, which may cause severe stomach bleeding.",drug_info
fda_advil_02,"ADVIL PM- diphenhydramine citrate and ibuprofen tablet, coated",FDA openFDA,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d1138e15-8ae4-7b49-e053-2995a90a9607,Public Domain,2026-01-26,"The chance is higher if you are age 60 or older have had stomach ulcers or  Do Not Use: Do not use Do not use if you have ever had an allergic reaction to any other pain reliever/fever reducer unless you have time for a full night's sleep in children under 12 years of age right before or after heart surgery with any other product containing diphenhydramine, even one used on skin if you Ask a Doctor Before Use If: Ask a doctor before use if Ask a doctor before use if stomach bleeding warning applies to you you have problems or serious side effects from taking pain relievers or fever reducers you have a history of stomach problems, such as heartburn you have high blood pressure, heart disease, liver cirrhosis, Dosage: Directions do not take more than directed adults and children 12 years and over: take 2 caplets at bedtime do not take more than 2 caplets in 24 hours Stop Use and Ask a Doctor If: Stop use and ask a doctor if Stop use and ask a doctor if you experience any of the following signs of stomach bleeding: feel faint vomit blood have bloody or black stools have stomach pain that does not get better you have symptoms of heart problems or stroke: chest pain trouble breathing weakness  Pregnancy/Breastfeeding: If pregnant or breast-feeding, If pregnant or breast-feeding, ask a health professional before use. It is especially important not to use ibuprofen at 20 weeks or later in pregnancy unless definitely",drug_info
fda_aleve_01,Aleve,FDA openFDA,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=00ef5b30-71d0-4cb4-84a3-48c67d1cea2a,Public Domain,2026-01-26,Drug: Aleve Generic Name: NAPROXEN SODIUM Active Ingredients: Active ingredient (in each tablet) Naproxen sodium 220 mg (naproxen 200 mg) (NSAID) nonsteroidal anti-inflammatory drug Purpose: Purposes Pain reliever/fever reducer Uses: Uses temporarily relieves minor aches and pains due to: minor pain of arthritis muscular aches backache menstrual cramps headache toothache the common cold temporarily reduces fever Warnings:  Dosage: Directions do not take more than directed the smallest effective dose should be used drink a full glass of water with each dose Adults and children 12 years and older take 1 tablet every 8 to 12 hours while symptoms last for the first dose you may take 2 tablets within the first hour do not exceed 2 tablets in any 8- to 12-hour period do not exceed 3 tablets in a 24-hour period Children under 12 y,drug_info
fda_diphenhydramine_01,Childrens Allergy Relief,FDA openFDA,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0035e6a4-b3ef-4e0b-aa7f-7453dd065f4d,Public Domain,2026-01-26,"Drug: Childrens Allergy Relief Generic Name: DIPHENHYDRAMINE HCL Active Ingredients: Drug Facts Active ingredients (in each 5 mL teaspoonful) Diphenhydramine HCl 12.5 mg Purpose: Purpose Antihistamine Uses: Uses temporarily relieves these symptoms due to hay fever or other respiratory allergies: ■ sneezing ■ itching of the nose or throat ■ runny nose ■ itchy watery eyes ■temporarily relieves these symptoms due to the common cold: ■ sneezing ■ runny nose Warnings: Warnings Do not use ■ with any other product containing diphenhydramine, even one used on skin ■ to make a child sleepy Ask a doctor before use if the child has ■ glaucoma ■ a breathing problem such as chronic bronchitis Dosage: Directions ■ if needed, take every 4-6 hours ■ do not take more than 6 doses in 24-hours children under 4 years of age Do not use children 4 to under 6 years of age Do not use unless directed by a doctor children 6 to under 12 years of age 1 to 2 teaspoonfuls (5 ml to 10 ml)",drug_info
fda_loratadine_01,allergy relief,FDA openFDA,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0038bc38-c205-4d8d-ab78-1abbcd76829e,Public Domain,2026-01-26,"Drug: allergy relief Generic Name: LORATADINE Active Ingredients: Active ingredient (in each tablet) Loratadine 10 mg Purpose: Purpose Antihistamine Uses: Uses temporarily relieves these symptoms due to hay fever or other upper respiratory allergies: • runny nose • itchy, watery eyes • sneezing • itching of the nose or throat Warnings: Warnings Do not use if you have ever had an allergic reaction to this product or any of its ingredients Ask a doctor before use if you have liver or kidney disease. Your doctor should determine if you need a different dose. When using this product do not take more than directed. Taking more than directed may cause drowsiness. Stop use and ask a doctor if an allergic reaction to this product occurs. Seek medical help right away. If pregnant or breast-feeding, ask a health professional before use. Do Not Use: Do not use if you have ever had an allergic reaction to this product or any of its ingredients Ask a Doctor Before Use If: Ask a doctor before use if you have liver or kidney disease. Your doctor should determine if you need a different dose. Dosage: Directions adults and children 6 years and over 1 tablet daily; not more than 1 tablet in 24 hours children under 6 years of age ask a doctor consumers with liver or kidney disease ask a doctor Stop Use and Ask a Doctor If: Stop use and ask a doctor if an allergic reaction to this product occurs. Seek medical help right away. Pregnancy/Breastfeeding: If pregnant or breast-feeding, ask a health professional before use.",drug_info
fda_cetirizine_01,Childrens Zyrtec,FDA openFDA,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=013ce40e-37c9-4b84-b530-ed895f60ce0e,Public Domain,2026-01-26,"Drug: Childrens Zyrtec Generic Name: CETIRIZINE HYDROCHLORIDE Active Ingredients: Active ingredient (in each chewable tablet) Cetirizine HCl 2.5 mg Purpose: Purpose Antihistamine Uses: Uses temporarily relieves these symptoms due to hay fever or other upper respiratory allergies: runny nose sneezing itchy, watery eyes itching of the nose or throat Warnings: Warnings Do not use if you have ever had an allergic reaction to this product or any of its ingredients or to an antihistamine containing hydroxyzine. Ask a doctor before use if you have liver or kidney disease. Your doctor should determine if you need a different dose. Ask a doctor or pharmacist before use if you are taking tranquilizers or sedatives. When using this product drowsiness may occur avoid alcoholic drinks alcohol, sedatives, and tranquilizers may increase drowsiness be careful when Do Not Use: Do not use if you have ever had an allergic reaction to this product or any of its ingredients or to an antihistamine containing hydroxyzine. Ask a Doctor Before Use If: Ask a doctor before use if you have liver or kidney disease. Your doctor should determine if you need a different dose. Dosage: Directions may be taken with or without water chew or crush tablets completely before swallowing children 2 to under 6 years of age Chew and swallow 1 tablet (2.5 mg) once daily; If needed, dose can be increased to a maximum of 2 tablets (5 mg) once daily or 1 tablet (2.5 mg) every 12 hours. Do not give more than 2 tablets (5 mg) in 24 hours. adults and children 6 years and over Chew and swallow 2 Stop Use and Ask a Doctor If: Stop use and ask a doctor if an allergic reaction to this product occurs. Seek medical help right away. Pregnancy/Breastfeeding: If pregnant or breast-feeding if breast-feeding: not recommended if pregnant: ask a health professional before use.",drug_info
fda_fexofenadine_01,Fexofenadine HCL,FDA openFDA,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=00ef8467-30a0-7579-e063-6294a90a75af,Public Domain,2026-01-26,"Drug: Fexofenadine HCL Generic Name: FEXOFENADINE HCL Active Ingredients: Active ingredient (in each tablet) Fexofenadine HCl USP, 180 mg Purpose: Purpose Antihistamine Uses: Uses reduces hives and relieves itching due to hives (urticaria). This product will not prevent hives or an allergic skin reaction from occurring. Warnings: Severe Allergy Warning: Get emergency help immediately if you have hives along with any of the following symptoms:  trouble swallowing  dizziness or loss of consciousness  swelling of tongue  swelling in or around mouth  trouble speaking  wheezing or problems breathing  drooling These symptoms may be signs of anaphylactic shock. This condition can be life threatening if not treated by a health professional immediately. Symptoms of anaphylactic shock may occur when hives first appear or up Do Not Use: Do not use  to prevent hives from any known cause such as:  foods  insect stings  medicines  latex or rubber gloves because this product will not stop hives from occurring. Avoiding the cause of your hives is the only way to prevent them. Hives can sometimes be serious. If you do not know the c Ask a Doctor Before Use If: Ask a doctor before use if you have  kidney disease. Your doctor should determine if you need a different dose.  hives that are an unusual color, look bruised or blistered  hives that do not itch Dosage: Directions adults and children 12 years of age and over: take one 180 mg tablet with water every once a day; do not take more than 1 tablet in 24 hours children under 12 years of age: do not use adults 65 years of age and older: ask a doctor consumers with kidney disease: ask a doctor Stop Use and Ask a Doctor If: Stop use and ask a doctor if  an allergic reaction to this product occurs. Seek medical help right away.  symptoms do not improve after 3 days of treatment  the hives have lasted more than 6 weeks Pregnancy/Breastfeeding: If pregnant or breast-feeding, ask a health professional before use.",drug_info
fda_pseudoephedrine_01,Pseudoephedrine hydrochloride,FDA openFDA,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=00a8327b-41f0-4498-ad13-331256b539f9,Public Domain,2026-01-26,"Drug: Pseudoephedrine hydrochloride Generic Name: PSEUDOEPHEDRINE HYDROCHLORIDE Active Ingredients: Active ingredient (in each tablet) Pseudoephedrine HCl, USP 120 mg Purpose: Purpose Nasal decongestant Uses: Uses temporarily relieves nasal congestion due to the common cold, hay fever or other upper respiratory allergies temporarily relieves sinus congestion and pressure Warnings: Warnings Do not use if you are now taking a prescription monoamine oxidase inhibitor (MAOI) (certain drugs for depression, psychiatric or emotional conditions, or Parkinson's disease), or for 2 weeks after stopping the MAOI drug. If you do not know if your prescription drug contains an MAOI, ask a doctor or pharmacist before taking this product. Ask a doctor before use if you have heart disease high blood pressure thyroid disease diabetes trouble urinating due to an enlarged prostate gland When  Do Not Use: Do not use if you are now taking a prescription monoamine oxidase inhibitor (MAOI) (certain drugs for depression, psychiatric or emotional conditions, or Parkinson's disease), or for 2 weeks after stopping the MAOI drug. If you do not know if your prescription drug contains an MAOI, ask a doctor or  Ask a Doctor Before Use If: Ask a doctor before use if you have heart disease high blood pressure thyroid disease diabetes trouble urinating due to an enlarged prostate gland Dosage: Directions adults and children 12 years and over take 1 tablet every 12 hours do not take more than 2 tablets in 24 hours children under 12 years do not use this product in children under 12 years of age Stop Use and Ask a Doctor If: Stop use and ask a doctor if nervousness, dizziness, or sleeplessness occur symptoms do not improve within 7 days or occur with a fever Pregnancy/Breastfeeding: If pregnant or breast-feeding, ask a health professional before use.",drug_info
fda_phenylephrine_01,Daytime Cold and Flu,FDA openFDA,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0044c53c-11dd-41a9-a5d9-622dd8b1c144,Public Domain,2026-01-26,"Drug: Daytime Cold and Flu Generic Name: ACETAMINOPHEN, DEXTROMETHORPHAN HBR, PHENYLEPHRINE HCL Active Ingredients: Active ingredients (in each 30 mL) Acetaminophen 650 mg Dextromethorphan HBr 20 mg Phenylephrine HCl 10 mg Purpose: Purposes Pain reliever/fever reducer Cough suppressant Nasal decongestant Uses: Uses temporarily relieves these symptoms due to a cold minor aches and pains headache nasal and sinus congestion sore throat cough due to minor throat and bronchial irritation temporarily reduces fever Warnings: Warnings Liver warning: This product contains acetaminophen. Severe liver damage may occur if you take: more than 4,000 mg of acetaminophen in 24 hours with other drugs containing acetaminophen 3 or more alcoholic drinks every day while using this product Allergy alert: Acetaminophen may cause severe skin reactions. Symptoms may inclide: skin reddening blisters rash If a skin reaction occurs, stop use and seek medical help right away. Sore throat warning: If sore throat is severe, persists for m Do Not Use: Do not use if you are now taking a prescription monoamine oxidase inhibitor (MAOI) (certain drugs for depression, psychiatric or emotional conditions, or Parkinson's disease) or for 2 weeks after stopping the MAOI drug. If you do not know if your prescription drug contains an MAOI, ask a doctor or p Ask a Doctor Before Use If: Ask a doctor before use if you have liver disease heart disease diabetes high blood pressure thyroid disease trouble urinating due to an enlarged prostate gland cough that occurs with too much phlegm (mucus) persistent or chronic cough such as occurs with smoking, asthma, or emphysema Dosage: Directions do not take more than directed (see overdose warning ) do not take more than 6 doses (180 mL) in any 24-hour period measure only with dosing cup provided. Do not use any other dosing device.",drug_info
fda_phenylephrine_02,Daytime Cold and Flu,FDA openFDA,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0044c53c-11dd-41a9-a5d9-622dd8b1c144,Public Domain,2026-01-26,"mL= milliliter keep dosing cup with product adults and children 12 years and over 30 mL every 4 hours chlldren under 12 years of age: do not use Stop Use and Ask a Doctor If: Stop use and ask a doctor if nervousness, dizziness, or sleeplessness occur pain, cough, or nasal congestion gets worse or lasts more than 7 days fever gets worse or lasts more than 3 days redness or swelling is present new symptoms occur cough comes back or occurs with a rash or headache that lasts Pregnancy/Breastfeeding: If pregnant or breast-feeding, ask a health professional before use.",drug_info
fda_guaifenesin_01,Rompe Pechito DM for Kids,FDA openFDA,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=004d12e1-6e3d-84c8-e063-6394a90aa653,Public Domain,2026-01-26,"Drug: Rompe Pechito DM for Kids Generic Name: DEXTROMETHORPHAN HBR, GUAIFENESIN Active Ingredients: Active Ingredients: (in each teaspoonful 2.5 ml.) Purpose Dextromethorphan Hydrobromide 5 mg ...................................... Cough Suppressant Guaifenesin 50 mg ................................................................... Expectorant Purpose: Purpose Cough Suppressant Expectorant Uses: Uses Uses: temporarily relieves cough due to minor throat and bronchial irritation as may occur with a cold helps loosen phlegm (mucus) and thin bronchial secretions to drain bronchial tubes. Warnings: Warnings Do not use in child who is taking a prescription monoamine oxidase inhibitor (MAOI) (certain drugs for depression, psychiatric, or emotional condition, or Parkinson’s disease), or for 2 weeks after stopping the MAOI drug. If you do not know if your child’s prescription drug contains an MAOI, ask a doctor or pharmacist before giving this product. Do Not Use: Do not use Do not use in child who is taking a prescription monoamine oxidase inhibitor (MAOI) (certain drugs for depression, psychiatric, or emotional condition, or Parkinson’s disease), or for 2 weeks after stopping the MAOI drug. If you do not know if your child’s prescription drug contains an MA Ask a Doctor Before Use If: Stop use and ask a doctor if  cough that occurs with too much phlegm (mucus)  persistent or chronic cough, such as occurs with asthma or chronic bronchitis. These could be signs of a serious condition. Ask a doctor before use if the child has cough that occurs with too much phlegm (mucus) persiste Dosage: Directions Do not give more than 6 doses in any 24 hours period  shake well before use  measure only with dosing cup provided  keep dosing cup with product  mL = milliliter Age Dose Children 6 to under 12 years of age 5 mL every 4 hours Children 4 to under 6 years of age 2.5 mL every 4 hours Children under 4 years of age Do not use",drug_info
fda_chlorpheniramine_01,SPRINSOL,FDA openFDA,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=01a1a91e-04ba-4526-8946-10483932b30c,Public Domain,2026-01-26,"Drug: SPRINSOL Generic Name: CHLORPHENIRAMINE MALEATE Active Ingredients: Active ingredients (in each tablet) Chlorpheniramine maleate 4 mg Purpose: Purpose Antihistamine Uses: Uses temporarily relieves these symptoms due to hay fever (allergic rhinitis) or other upper respiratory allergies: sneezing runny nose itching of the nose or throat itchy, watery eyes Warnings: Warnings Ask a doctor before use if you have a breathing problem such as emphysema or chronic bronchitis glaucoma difficulty in urination due to enlargement of the prostate gland Dosage: Directions adults and children 12 years of age and over: take 1 tablet every 4 to 6 hours, not to exceed 6 tablets (24 mg) in 24 hours, or as directed by a doctor children under 12 years of age: consult a doctor Pregnancy/Breastfeeding: If pregnant or breast-feeding, ask a health professional before use.",drug_info
