id,title,source_name,url,license,date_accessed,text_chunk,category
pmc_4231167_1,A systematic review of causes of sudden and severe headache (Thunderclap Headache): should lists be evidence based?,PubMed Central,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4231167/,Open Access,2026-01-26,"Systematic Review: A systematic review of causes of sudden and severe headache (Thunderclap Headache): should lists be evidence based? Authors: Emma Devenney, Hazel Neale, Raeburn B Forbes
Journal: The Journal of Headache and Pain
Published: 2014

Abstract: BackgroundThere are many potential causes of sudden and severe headache (thunderclap headache), the most important of which is aneurysmal subarachnoid haemorrhage. Published academic reviews report a wide range of causes. We sought to create a definitive list of causes, other than aneurysmal subarachnoid haemorrhage, using a systematic review.MethodsSystematic Review of EMBASE and MEDLINE databases using pre-defined search criteria up to September 2009. We extracted data from any original research paper or case report describing a case of someone presenting with a sudden and severe headache, and summarized the published causes.ResultsOur search identified over 21,000 titles, of which 1224 articles were scrutinized in full. 213 articles described 2345 people with sudden and severe headache, and we identified 6 English language academic review articles. A total of 119 causes were identified, of which 46 (38%) were not mentioned in published academic review articles. Using capture-recapture analysis, we estimate that our search was 98% complete. There is only one population-based estimate of the incidence of sudden and severe headache at 43 cases per 100,000. In cohort studies, the most common causes identified were primary headaches or headaches of uncertain cause. Vasoconstriction syndromes are commonly mentioned in case reports or case series. The most common cause not mentioned in academic reviews was pneumocephalus. 70 non-English language articles were identified but these did not contain additional causes.ConclusionsThere are over 100 different published causes of sudden and severe headache, other than aneurysmal subarachnoid haemorrhage.",systematic_review
pmc_4231167_2,A systematic review of causes of sudden and severe headache (Thunderclap Headache): should lists be evidence based?,PubMed Central,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4231167/,Open Access,2026-01-26,We have now made a definitive list of causes for future reference which we intend to maintain. There is a need for an up to date population based description of cause of sudden and severe headache as the modern epidemiology of thunderclap headache may require updating in the light of research on cerebral vasoconstriction syndromes.,systematic_review
pmc_3381059,Manual therapies for cervicogenic headache: a systematic review,PubMed Central,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3381059/,Open Access,2026-01-26,"Systematic Review: Manual therapies for cervicogenic headache: a systematic review
Authors: Aleksander Chaibi, Michael Bjørn Russell
Journal: The Journal of Headache and Pain
Published: 2012

Abstract: This paper systematically reviewed randomized clinical trials (RCT) assessing the efficacy of manual therapies for cervicogenic headache (CEH). A total of seven RCTs were identified, i.e. one study applied physiotherapy ± temporomadibular mobilization techniques and six studies applied cervical spinal manipulative therapy (SMT). The RCTs suggest that physiotherapy and SMT might be an effective treatment in the management of CEH, but the results are difficult to evaluate, since only one study included a control group that did not receive treatment. Furthermore, the RCTs mostly included participant with infrequent CEH. Future challenges regarding CEH are substantial both from a diagnostic and management point of view.",systematic_review
pmc_5778309,The lived experience of chronic headache: a systematic review and synthesis of the qualitative literature,PubMed Central,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5778309/,Open Access,2026-01-26,"Systematic Review: The lived experience of chronic headache: a systematic review and synthesis of the qualitative literature
Authors: Vivien P Nichols, David R Ellard, Frances E Griffiths et al.
Journal: BMJ Open
Published: 2017

Abstract: ObjectiveTo systematically review the qualitative literature of the lived experience of people with a chronic headache disorder.BackgroundChronic headaches affect 3%–4% of the population. The most common chronic headache disorders are chronic migraine, chronic tension-type headache and medication overuse headache. We present a systematic review and meta-ethnographic synthesis of the lived experience of people with chronic headache.MethodsWe searched seven electronic databases, hand-searched nine journals and used a modified Critical Appraisal Skills Programme checklist to appraise study quality. Following thematic analysis we synthesised the data using a meta-ethnographic approach.ResultsWe identified 3586 unique citations; full texts were examined for 86 studies and 4 were included in the review. Included studies differed in their foci: exploring, patient-centred outcomes, chronic headache as a socially invisible disease, psychological processes mediating impaired quality of life, and the process of medication overuse. Initial thematic analysis and subsequent synthesis gave three overarching themes: ‘headache as a driver of behaviour’ (directly and indirectly), ‘the spectre of headache’ and ‘strained relationships’.ConclusionThis meta-synthesis of published qualitative evidence demonstrates that chronic headaches have a profound effect on people’s lives, showing similarities with other pain conditions. There were insufficient data to explore the similarities and differences between different chronic headache disorders.",systematic_review
pmc_5359118,Osteopathy for primary headache patients: a systematic review,PubMed Central,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5359118/,Open Access,2026-01-26,"Systematic Review: Osteopathy for primary headache patients: a systematic review
Authors: Francesco Cerritelli, Eleonora Lacorte, Nuria Ruffini et al.
Journal: Journal of Pain Research
Published: 2017

Abstract: ObjectiveThis systematic review aimed to assess the efficacy, effectiveness, safety, and tolerability of osteopathic manipulative treatment (OMT) in patients with headache.BackgroundMigraine is one of the most common and disabling medical conditions. It affects more than 15% of the general population, causing high global socioeconomic costs, and the currently available treatment options are inadequate.MethodsWe systematically reviewed all available studies investigating the use of OMT in patients with migraine and other forms of headache.ResultsThe search of literature produced six studies, five of which were eligible for review. The reviewed papers collectively support the notion that patients with migraine can benefit from OMT. OMT could most likely reduce the number of episodes per month as well as drug use. None of the included studies, however, was classified as low risk of bias according to the Cochrane Collaboration’s tool for assessing risk of bias.ConclusionThe results from this systematic review show a preliminary low level of evidence that OMT is effective in the management of headache. However, studies with more rigorous designs and methodology are needed to strengthen this evidence. Moreover, this review suggests that new manual interventions for the treatment of acute migraine are available and developing.",systematic_review
pmc_6552210_1,SAT-108 Effects of Bariatric and Non-Bariatric Weight Loss on Migraine Headache in Obesity. A Systematic Review and Meta-Analysis,PubMed Central,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6552210/,Open Access,2026-01-26,"Systematic Review: SAT-108 Effects of Bariatric and Non-Bariatric Weight Loss on Migraine Headache in Obesity. A Systematic Review and Meta-Analysis
Authors: Angelo Di Vincenzo, Marco Beghetto, Roberto Vettor et al. Journal: Journal of the Endocrine Society
Published: 2019

Abstract: Abstract Background. Migraine and obesity are highly prevalent and chronic diseases. Evidence has shown that obesity may influence frequency and severity of migraine attacks and is a risk factor for migraine progression. Several studies have suggested that weight loss, achieved via surgical and non-surgical means, may improve migraine. Aim. To perform a meta-analysis on the effect of weight loss obtained by bariatric surgery or behavioral intervention on migraine frequency and indices of severity. Methods. A search through Pubmed/Medline, ISI-web of knowledge and Google Scholar retrieved 10 studies (n=473) that were used for meta-analysis. Selected outcomes were Headache Frequency, Pain Intensity, Disability and Attack Duration while BMI, BMI change, type of intervention (bariatric vs behavioral), type of population (adult vs pediatric) were used for moderators and meta-regression analysis. Results. Random effect meta-analysis shows that weight loss yields significant reductions in Headache Frequency (ES -0.65, 95% C.I. -0.88 to -0.42, p<0.0001), Pain Intensity (ES -0.81, 95% C.I. -1.19 to -0.44, p<0.0001), Disability (ES -0.61, 95% C.I. -0.77 to -0.45, p<0.0001) and Attack Duration (ES -0.35, 95% C.I. -0.62 to -0.08, p=0.01). Moderators and meta-regression analysis showed that improvement in migraine was not correlated either to the degree of obesity at baseline or the degree of weight reduction. In addition, the effect on migraine was similar when weight reduction was obtained with bariatric surgery or behavioral intervention and was comparable in adult and pediatric populations. Conclusions.",systematic_review
pmc_6552210_2,SAT-108 Effects of Bariatric and Non-Bariatric Weight Loss on Migraine Headache in Obesity. A Systematic Review and Meta-Analysis,PubMed Central,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6552210/,Open Access,2026-01-26,"Weight loss improves parameters of migraine headache in patients who have obesity independently of the type of intervention and the amount of weight loss. The mechanisms underlying the link between obesity, weight loss and migraine headache are still largely unclear although it is possible that alterations in chronic inflammation, adipocytokines, obesity comorbidities (i.e. OSAS), and overlapping behavioral and psychological risk factors may play a role.",systematic_review
pmc_4401851,Acupuncture for acute migraine attacks in adults: a systematic review protocol,PubMed Central,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4401851/,Open Access,2026-01-26,"Systematic Review: Acupuncture for acute migraine attacks in adults: a systematic review protocol
Authors: Ruosang Du, Yang Wang, Xiaoxu Liu et al.
Journal: BMJ Open
Published: 2015

Abstract: IntroductionAcupuncture has been used worldwide for migraine attacks. This systematic review aims to assess if acupuncture is effective and safe in relieving headache, preventing relapse and reducing migraine-associated symptoms for the treatment of acute migraine attacks in adults.Methods and analysisWe will search the following seven databases from inception to February 2015: MEDLINE (OVID), EMBASE, the Cochrane Central Register of Controlled Trials (CENTRAL) and four Chinese databases (Chinese Biomedical Database, China National Knowledge Infrastructure, Chinese Science and Technology Periodical Database and Wanfang Database). Any randomised controlled trials in English or Chinese related to acupuncture for acute migraine attacks will be included. Conference abstracts and reference lists of included manuscripts will also be searched. The study inclusion, data extraction and quality assessment will be conducted independently by two reviewers. Meta-analysis will be performed using RevMan V.5.3.5 statistical software.DisseminationThe findings will be disseminated through peer-reviewed publication and/or conference presentations.Trial registration numberPROSPERO CRD42014013352.",systematic_review
pmc_3707011,"Patent Foramen Ovale, Ischemic Stroke and Migraine: Systematic Review and Stratified Meta-Analysis of Association Studies",PubMed Central,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3707011/,Open Access,2026-01-26,"Systematic Review: Patent Foramen Ovale, Ischemic Stroke and Migraine: Systematic Review and Stratified Meta-Analysis of Association Studies
Authors: Daniel Davis, John Gregson, Peter Willeit et al.
Journal: Neuroepidemiology
Published: 2012

Abstract: BackgroundObservational data have reported associations between patent foramen ovale (PFO), cryptogenic stroke and migraine. However, randomized trials of PFO closure do not demonstrate a clear benefit either because the underlying association is weaker than previously suggested or because the trials were underpowered. In order to resolve the apparent discrepancy between observational data and randomized trials, we investigated associations between (1) migraine and ischemic stroke, (2) PFO and ischemic stroke, and (3) PFO and migraine.MethodsEligibility criteria were consistent; including all studies with specifically defined exposures and outcomes unrestricted by language. We focused on studies at lowest risk of bias by stratifying analyses based on methodological design and quantified associations using fixed-effects meta-analysis models.ResultsWe included 37 studies of 7,686 identified. Compared to reports in the literature as a whole, studies with population-based comparators showed weaker associations between migraine with aura and cryptogenic ischemic stroke in younger women (OR 1.4; 95% CI 0.9–2.0; 1 study), PFO and ischemic stroke (HR 1.6; 95 CI 1.0–2.5; 2 studies; OR 1.3; 95% CI 0.9–1.9; 3 studies), or PFO and migraine (OR 1.0; 95% CI 0.6–1.6; 1 study). It was not possible to look for interactions or effect modifiers. These results are limited by sources of bias within individual studies.ConclusionsThe overall pairwise associations between PFO, cryptogenic ischemic stroke and migraine do not strongly suggest a causal role for PFO. Ongoing randomized trials of PFO closure may need larger numbers of participants to detect an overall beneficial effect.",systematic_review
pmc_4548761,Migraine in menopausal women: a systematic review,PubMed Central,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4548761/,Open Access,2026-01-26,"Systematic Review: Migraine in menopausal women: a systematic review
Authors: Patrizia Ripa, Raffaele Ornello, Diana Degan et al.
Journal: International Journal of Women's Health
Published: 2015

Abstract: Evidence suggests that migraine activity is influenced by hormonal factors, and particularly by estrogen levels, but relatively few studies have investigated the prevalence and characteristics of migraine according to the menopausal status. Overall, population-based studies have shown an improvement of migraine after menopause, with a possible increase in perimenopause. On the contrary, the studies performed on patients referring to headache centers have shown no improvement or even worsening of migraine. Menopause etiology may play a role in migraine evolution during the menopausal period, with migraine improvement more likely occurring after spontaneous rather than after surgical menopause. Postmenopausal hormone replacement therapy has been found to be associated with migraine worsening in observational population-based studies. The effects of several therapeutic regimens on migraine has also been investigated, leading to nonconclusive results. To date, no specific preventive measures are recommended for menopausal women with migraine. There is a need for further research in order to clarify the relationship between migraine and hormonal changes in women, and to quantify the real burden of migraine after the menopause. Hormonal manipulation for the treatment of refractory postmenopausal migraine is still a matter of debate.",systematic_review
pmc_5530487,Migraine and percutaneous patent foramen ovale closure: a systematic review and meta-analysis,PubMed Central,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5530487/,Open Access,2026-01-26,"Systematic Review: Migraine and percutaneous patent foramen ovale closure: a systematic review and meta-analysis
Authors: Yu-Jie Shi, Jun Lv, Xing-Ting Han et al.
Journal: BMC Cardiovascular Disorders
Published: 2017

Abstract: BackgroundThe association between patent foramen ovale (PFO) and migraine with aura (MA) is well established. However, the benefits of PFO closure are less certain in patients with migraine without aura (MwoA).MethodsWe systematically searched Pubmed for pertinent clinical studies published from January 2000 to July 2015. The primary end-point was the elimination or significant improvement of migraine symptoms after PFO closure.ResultsUpon screening an initial list of 315 publications, we identified eight studies that included 546 patients. Overall, our analysis indicated a significant improvement of migraine in 81% of MA cases compared to only 63% of MwoA cases. The summary odds ratio was 2.5 (95% confidence interval 1.09–5.73), and the benefits of PFO closure were significantly greater for patients with MA compared to patients with MwoA (P = 0.03).ConclusionsThe presence of aura provides a reference standard for the clinical selection of patients with migraine for PFO closure intervention.Electronic supplementary materialThe online version of this article (doi:10.1186/s12872-017-0644-9) contains supplementary material, which is available to authorized users.",systematic_review
pmc_9969718,The effectiveness of aspirin for migraine prophylaxis: a systematic review,PubMed Central,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9969718/,Open Access,2026-01-26,"Systematic Review: The effectiveness of aspirin for migraine prophylaxis: a systematic review
Authors: Cristina Pellegrino Baena, Raíssa Campos D’Amico, Helena Slongo et al.
Journal: São Paulo Medical Journal
Published: 2017

Abstract: ABSTRACTCONTEXT AND OBJECTIVE: Many researchers have suggested that aspirin prevents migraines. However, the evidence is unclear. The aim of this study was to analyze the available evidence on the effect of aspirin as a migraine prophylactic. DESIGN AND SETTING: Systematic review, conducted at the Pontifícia Universidade Católica do Paraná, Brazil, and at the University of São Paulo, Brazil.METHODS: We performed electronic searches in the databases of MEDLINE/PubMed, Embase, WEB OF SCIENCE, the World Health Organization, CENTRAL and OpenGrey, and we also searched manually for interventional studies published before April 2016 that compared the effects of aspirin with a control, in adults. Two authors independently extracted data on the publication, population recruited, intervention (aspirin dosage, follow-up and combined treatment) and main outcomes (frequency, severity and duration of migraine). We evaluated the quality of the studies using the Cochrane risk-of-bias tool.RESULTS: Our search retrieved 1,098 references, of which 8 met the selection criteria for this systematic review. The total population was 28,326 participants (18-64 years old); most (96%) were men. The dosage varied from 50 to 650 mg/day across the studies. The risk of bias was generally low or unclear. The only outcome for which most of the studies included (6/8) reported a significant reduction was frequency of migraine, which was reduced at an aspirin dosage of at least 325 mg/day.CONCLUSION: Aspirin can reduce the frequency of migraines. However, the optimal dosage is unclear.",systematic_review
pmc_4431061,Interventions for migraine prophylaxis: protocol of an umbrella systematic review and network meta-analysis,PubMed Central,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4431061/,Open Access,2026-01-26,"Systematic Review: Interventions for migraine prophylaxis: protocol of an umbrella systematic review and network meta-analysis
Authors: Hui Zheng, Min Chen, Dequan Huang et al.
Journal: BMJ Open
Published: 2015

Abstract: IntroductionMultiple interventions are effective for migraine prophylaxis. However, the comparative effectiveness of these interventions is still not clear. Therefore, the aim of this study is to summarise the direct and indirect evidence for pharmacological and non-pharmacological interventions to prevent migraine attack.Methods and analysisWe will perform an umbrella systematic review to identify eligible randomised controlled trials (RCTs) for the recommended interventions for migraine prophylaxis according to the guidelines. A comprehensive literature search will be conducted in MEDLINE, EMBASE and the Cochrane library for systematic reviews, which will be screened for RCTs. We will describe the general information of the RCTs for participants, interventions, outcome measurements, comparisons and the primary findings. Additionally, a network meta-analysis will be conducted to determine the comparative effectiveness of the treatments with a random-effects model. The absolute and relative effectiveness of the treatments will be provided. The heterogeneity and inconsistency between trials will be assessed by the I2 statistical test and Cochrane's Q test. Risk of bias will be assessed and the overall strength of the evidence will be summarised.DiscussionThe result of this network meta-analysis will provide direct and indirect evidence of treatments for migraine prophylaxis, and it may provide a ranking of the treatments for patients and clinicians to help them select the best option.Trial registration numberPROSPERO CRD42015015297.",systematic_review
