id,title,source_name,url,license,date_accessed,text_chunk,category
nccih_0006_2,Aloe Vera,NCCIH (NIH),https://www.nccih.nih.gov/health/aloe-vera,Public Domain,2026-01-11,"Two small studies suggest that topical application of aloe gel, in combination with other forms of treatment, may improve acne. Clinical re suggests topical application of aloe gel may speed burn healing and reduce burn-related pain. A small amount of re suggests topical use of aloe also may help people with genital herpes, lichen planus, psoriasis, oral submucous fibrosis, skin damage from radiation therapy, or sores in the mouth from dental appliances. A small amount of re suggests that aloe taken orally may reduce blood sugar and HbA1c in people with diabetes. A small study showed that a specific aloe gel product taken orally for 8 weeks modestly reduced weight and fat mass in adults with obesity or overweight who had diabetes or prediabetes. There is interest in using aloe for many other conditions, but there isn’t enough reliable information to say whether it might be helpful for those conditions, which include eczema, diabetic foot ulcers, irritable bowel syndrome, and ulcerative colitis. What Do We Know About Safety? Topical use of aloe gel is generally well tolerated; however, there have been occasional reports of burning, itching, rash, and eczema. Re studies suggest that short-term use of oral aloe gel up to 42 days is safe. Oral use of aloe latex can cause abdominal pain, cramps, and diarrhea. Oral consumption of aloe leaf extracts (for as little as 3 weeks and as long as 5 years) has been related to cases of acute hepatitis. Some animal studies have noted an association between a non-decolorized extract of aloe vera leaf taken orally and gastrointestinal cancer in rats and mice; most toxicity and safety studies in animals have tested non-decolorized whole leaf extract of aloe vera, which is not commonly used by consumers. A small amount of laboratory re suggests that even the decolorized extract might have the potential to damage DNA or chromosomes.",natural_remedy
nccih_0006_3,Aloe Vera,NCCIH (NIH),https://www.nccih.nih.gov/health/aloe-vera,Public Domain,2026-01-11,"A 2023 review looked at animal and laboratory studies of aloe vera inner leaf gel extract and decolorized whole leaf extract used in commercially available food-grade drinkable products containing no more than 10 parts per million of aloin (a type of anthraquinone). The authors of the review concluded that the drinkable products were not genotoxic. Overuse of aloe latex may increase the risk of adverse effects from cardiac glycosides, such as digoxin, which are used for some heart problems. If you take any type of medicine, talk with your health care provider before using aloe vera or other herbal products; some herbs and medicines interact in harmful ways. Aloe—in gel, latex, or whole leaf extract form—when taken by mouth may be unsafe during pregnancy and while breastfeeding. If you’re considering using aloe vera while pregnant or breastfeeding, consult your health care provider. Keep in Mind Take charge of your health—talk with your health care providers about any complementary health approaches you use. Together, you can make shared, well-informed decisions. Federal Regulation of Herbal Products Depending on what’s in them, how they’re intended to be used, and how they’re administered (orally or topically), herbal products are regulated in a variety of ways. Many herbal products intended for oral use are marketed as dietary supplements. The rules for making and distributing dietary supplements are less strict than those for drugs. Unlike drugs, dietary supplements are not approved by the U.S. Food and Drug Administration (FDA) before they are sold to the public. When public health concerns arise about the safety of a dietary supplement or an ingredient including an herb, the FDA can take action to protect the public. Manufacturers and distributors of supplements are responsible for evaluating the safety and labeling of their products before marketing to ensure that they meet all regulatory requirements. For",natural_remedy
nccih_0007_1,Ashwagandha,NCCIH (NIH),https://www.nccih.nih.gov/health/ashwagandha,Public Domain,2026-01-11,"Ashwagandha Photo credit: Oregon's Wild Harvest Common Names: ashwagandha, Indian ginseng Latin Names: Withania somnifera Background Ashwagandha is an evergreen shrub found in parts of India, Africa, and the Middle East. It contains several bioactive compounds, including a group of substances known as withanolides. Withanolides have been associated with anti-inflammatory and antioxidant effects. Ashwagandha has been in use as a medicinal plant for thousands of years, especially in traditional Ayurvedic medicine. Currently, ashwagandha supplements are often promoted for stress and anxiety, sleep, male infertility, and athletic performance. These supplements typically contain ashwagandha root, leaf, or root/leaf extracts. Ashwagandha has also been promoted for COVID-19, but there is not sufficient high-quality evidence to support its use. How Much Do We Know? Many clinical trials (studies in people) have looked at the use of ashwagandha for a variety of health conditions. However, many of the studies have had small sample sizes and have used a variety of ashwagandha preparations. What Have We Learned? Re shows that some ashwagandha preparations may be effective for insomnia and stress. However, evidence is unclear about its effects on anxiety. There is some limited evidence that suggests that taking ashwagandha for 2 to 4 months may increase testosterone levels and sperm quality. There isn’t enough evidence to determine if ashwagandha is helpful for any other health conditions, such as asthma, athletic performance, cognitive function, diabetes, menopause, and female infertility. There is not enough high-quality evidence suggesting that ashwagandha is helpful in treating COVID-19. What Do We Know About Safety? Ashwagandha may be safe when taken in the short term (up to 3 months). There is not enough information to allow conclusions about its long-term safety to be reached.",natural_remedy
nccih_0007_2,Ashwagandha,NCCIH (NIH),https://www.nccih.nih.gov/health/ashwagandha,Public Domain,2026-01-11,"In some individuals, ashwagandha preparations may cause drowsiness, stomach upset, diarrhea, and vomiting. Although it is rare, there have been a number of cases that link liver injury to ashwagandha supplements. Ashwagandha should be avoided during pregnancy and should not be used while breastfeeding. Ashwagandha is not recommended for people who are about to have surgery, or for those who have autoimmune or thyroid disorders. There is evidence that ashwagandha might interact with some medications, including those for diabetes and high blood pressure, medicines that decrease the immune system response (immunosuppressants), sedatives, anti-seizure medications (anticonvulsants), and thyroid hormone medications. Because ashwagandha may increase testosterone levels, people with hormone-sensitive prostate cancer should avoid its use. Keep In Mind Take charge of your health—talk with your health care providers about any complementary health approaches you use. Together, you can make shared, well-informed decisions. Federal Regulation of Herbal Products Depending on what’s in them, how they’re intended to be used, and how they’re administered (orally or topically), herbal products are regulated in a variety of ways. Many herbal products intended for oral use are marketed as dietary supplements. The rules for making and distributing dietary supplements are less strict than those for drugs. Unlike drugs, dietary supplements are not approved by the U.S. Food and Drug Administration (FDA) before they are sold to the public. When public health concerns arise about the safety of a dietary supplement or an ingredient including an herb, the FDA can take action to protect the public. Manufacturers and distributors of supplements are responsible for evaluating the safety and labeling of their products before marketing to ensure that they meet all regulatory requirements. For",natural_remedy
nccih_0008_1,Asian Ginseng,NCCIH (NIH),https://www.nccih.nih.gov/health/asian-ginseng,Public Domain,2026-01-11,"Asian Ginseng © Thinkstock Common Names: Asian ginseng, Chinese ginseng, Korean ginseng, red ginseng, white ginseng, ginseng root Latin Names: Panax ginseng Background Asian ginseng is native to the Far East, including Korea, northeastern China, and far-eastern Siberia. It has been used as a calming agent in traditional Chinese medicine and as an adaptogen. (Adaptogenic herbs are thought to help the body resist physiological and psychological stress.) Asian ginseng is one of several types of ginseng. The terms “red ginseng” and “white ginseng” refer to Asian ginseng that is prepared in two different ways. The part of the plant most frequently used for health purposes is the root. Asian ginseng has been promoted for stress, cognitive function, flu, fatigue, athletic performance, diabetes, aging, asthma, anxiety, and other conditions. Asian ginseng contains many substances; those thought to be most important are called ginsenosides (or panaxosides). How Much Do We Know? The amount of re on Asian ginseng for various conditions has gradually increased over recent years. Most of the clinical trials have been small, with fewer than 200 participants, and shorter than 3 months. Larger multicenter studies that last longer than 3 months are needed to improve the clinical evidence of Asian ginseng for different conditions. What Have We Learned? A small amount of re has suggested that Asian ginseng may improve cognitive function, including abstract thinking, attention, arithmetic skills, and reaction time, in middle-aged adults but not in young adults. Any benefit from Asian ginseng on memory has appeared to depend on the addition of ginkgo. A very small amount of preliminary re suggests that Asian ginseng extract may help reduce the risk of developing the flu but not the severity or duration of symptoms.",natural_remedy
nccih_0008_2,Asian Ginseng,NCCIH (NIH),https://www.nccih.nih.gov/health/asian-ginseng,Public Domain,2026-01-11,"A 2023 review of 19 studies (2,413 participants) suggested two notable results: Asian ginseng alone may have a small beneficial effect on general fatigue (not related to specific diseases); and certain ginseng herbal formulas containing other ingredients may be beneficial for chronic fatigue, but not ginseng alone. However, not all re agrees on Asian ginseng’s possible benefits for fatigue. A 2022 review of 20 studies (1,295 participants) found that Asian ginseng improved many cardiometabolic factors in people with prediabetes and diabetes, including fasting blood glucose levels, total cholesterol, and certain inflammatory markers. But re on the use of Asian ginseng for improving blood sugar control in people with diabetes is overall inconclusive and conflicting. Some re shows that taking oral Asian ginseng seems to improve sexual function in people with erectile dysfunction (ED). Asian ginseng has also been studied in adults with symptoms of ED associated with an enlarged prostate, and one small study suggested it may improve some aspects of sexual function. The majority of re shows that Asian ginseng does not improve athletic performance. There is interest in using Asian ginseng for many other conditions, including aging, asthma, and anxiety, but there isn’t enough reliable information to say whether it might be helpful for these conditions. What Do We Know About Safety? Short-term oral use (by mouth, up to 6 months) of Asian ginseng in recommended amounts appears to be safe for most people. However, questions have been raised about its long-term safety, and some experts recommend against its use for infants, children, and women who are pregnant or breastfeeding. There isn't enough reliable information to know if Asian ginseng used topically on the skin is safe. It might cause side effects such as irritation and burning. Insomnia (trouble sleeping) is the herb’s most common side effect.",natural_remedy
nccih_0008_3,Asian Ginseng,NCCIH (NIH),https://www.nccih.nih.gov/health/asian-ginseng,Public Domain,2026-01-11,"Uncommon side effects that have been reported include severe rash, liver damage, and severe allergic reactions. Asian ginseng may worsen autoimmune disorders and interfere with blood clotting. Some evidence suggests that Asian ginseng might lower blood sugar levels. If you have diabetes, consult your health care provider before using Asian ginseng. Asian ginseng might interact with certain medications. If you take any type of medicine, talk with your health care provider before using Asian ginseng or other herbal products; some herbs and medicines interact in harmful ways. Some studies of Asian ginseng suggest it may be unsafe when taken orally during pregnancy. One of the chemicals in it has been found to cause birth defects in animals. If you’re considering using Asian ginseng while pregnant, consult your health care provider. Little is known about whether it’s safe to use Asian ginseng while breastfeeding. Keep in Mind Take charge of your health—talk with your health care providers about any complementary health approaches you use. Together, you can make shared, well-informed decisions. Federal Regulation of Herbal Products Depending on what’s in them, how they’re intended to be used, and how they’re administered (orally or topically), herbal products are regulated in a variety of ways. Many herbal products intended for oral use are marketed as dietary supplements. The rules for making and distributing dietary supplements are less strict than those for drugs. Unlike drugs, dietary supplements are not approved by the U.S. Food and Drug Administration (FDA) before they are sold to the public. When public health concerns arise about the safety of a dietary supplement or an ingredient including an herb, the FDA can take action to protect the public. Manufacturers and distributors of supplements are responsible for evaluating the safety and labeling of their products before marketing to ensure that they meet all regulatory requirements. For",natural_remedy
nccih_0009_1,Astragalus,NCCIH (NIH),https://www.nccih.nih.gov/health/astragalus,Public Domain,2026-01-11,"Astragalus © Steven Foster Common Names: astragale, astragale à feuilles de réglisse, beg kei, milk vetch, Huang Qi Latin Names: Astragalus membranaceus Background Astragalus is a type of flowering plant. Its root has been used for centuries in traditional Chinese medicine, often in combination with other herbs. Astragalus is considered an adaptogen, which is a natural substance theorized to stimulate the body’s resistance to physical, environmental, and emotional stress. Sometimes combined with other herbs, astragalus has been promoted as a dietary supplement for many conditions, including upper respiratory infections, allergic rhinitis (hay fever), asthma, chronic fatigue syndrome, chronic kidney disease, and diabetes. It’s also promoted to improve the response of the immune system. Topical use (application to the skin) of astragalus is promoted for wound healing. How Much Do We Know? There is not sufficient reliable scientific evidence to know whether astragalus is useful for any health condition. What Have We Learned? Recent scientific reviews have evaluated the re on astragalus for various conditions. A 2024 review of 20 studies (involving 953 adults with type 2 diabetes) found that taking astragalus in addition to the medicine metformin reduced fasting blood glucose and hemoglobin A1C more than metformin alone. (HbA1C measures the average blood glucose over the prior few months.) Most of the studies, however, were of low quality and found to have bias. A 2023 review of 19 studies (involving 1,094 participants) found that astragalus enhanced immune responses and reduced levels of proinflammatory cytokines. (A cytokine is a type of protein made by certain immune and non-immune cells and has an effect on the immune system.) The studies were small, and there were many differences in how the studies were done, however.",natural_remedy
nccih_0009_2,Astragalus,NCCIH (NIH),https://www.nccih.nih.gov/health/astragalus,Public Domain,2026-01-11,"A 2023 review of 50 studies (involving 3,423 participants) showed that adding astragalus to supportive care or immunosuppressive therapy for treating the kidney disorder membranous nephropathy resulted in greater improvements in some indicators of kidney health. The authors of the review cited several problems with the studies, including their low quality, small size, and limited geographical location. What Do We Know About Safety? Astragalus may be safe when used orally. (Taking up to 60 grams per day for as long as 4 months does not seem to cause adverse effects.) However, a thorough safety evaluation has not been done. There isn’t enough reliable information to know if applying astragalus to the skin is safe or has potential side effects. Because astragalus might worsen symptoms of autoimmune diseases, people with autoimmune diseases should avoid using astragalus. Also, astragalus may interact with medications that suppress the immune system. If you take any type of medicine, talk with your health care provider before using astragalus or other herbal products; some herbs and medicines interact in harmful ways. Little is known about whether it’s safe to use astragalus during pregnancy or while breastfeeding. Some re in animals suggests that during pregnancy, astragalus can be toxic to the fetus. Keep in Mind Take charge of your health—talk with your health care providers about any complementary health approaches you use. Together, you can make shared, well-informed decisions. Federal Regulation of Herbal Products Depending on what’s in them, how they’re intended to be used, and how they’re administered (orally or topically), herbal products are regulated in a variety of ways. Many herbal products intended for oral use are marketed as dietary supplements. The regulatory paths for making and distributing dietary supplements are different than those for drugs. Unlike drugs, dietary supplements are not approved by the U.S.",natural_remedy
nccih_0009_3,Astragalus,NCCIH (NIH),https://www.nccih.nih.gov/health/astragalus,Public Domain,2026-01-11,"Food and Drug Administration (FDA) before they are sold to the public. When public health concerns arise about the safety of a dietary supplement or an ingredient including an herb, the FDA can take action to protect the public. Manufacturers and distributors of supplements are responsible for evaluating the safety and labeling of their products before marketing to ensure that they meet all regulatory requirements. For",natural_remedy
nccih_0010_1,Bilberry,NCCIH (NIH),https://www.nccih.nih.gov/health/bilberry,Public Domain,2026-01-11,"Bilberry © Steven Foster Common Names: bilberry, European bilberry, whortleberry, huckleberry Latin Names: Vaccinium myrtillus Background The bilberry bush is native to northern areas in Europe, the northern United States, and Canada. Its dark berries resemble blueberries. The berries and leaves of the bilberry plant have been used as medicine. Extracts from bilberry fruits and leaves have traditionally been used for conditions related to vision, elevated blood sugar levels, and several cardiovascular disorders. It has been reported that during World War II, British pilots ate bilberry jam, thinking it would improve their night vision. Although this may have been superstition or a deliberate hoax to help conceal improvements in radar, it prompted re on bilberry and night vision. Today, bilberry is promoted as a dietary supplement for eye conditions, circulatory problems, and other conditions. How Much Do We Know? Some re has been done in people on the effect of bilberry on various conditions, but many of the studies did not use rigorous methods and did not include enough study participants to allow definite conclusions to be reached. What Have We Learned? Bilberry has not been clearly shown to be helpful for any health condition. Bilberries contain some substances that may be of interest for further re including anthocyanins, anthocyanosides, tannins, and flavonoids. Studies of the effects of bilberry on night vision have had conflicting results. Much of the re was of poor quality. The most rigorous studies have not found bilberry to be effective in improving night vision in healthy people. What Do We Know About Safety? Bilberry fruit is considered safe when consumed in amounts typically found in foods. Bilberry fruit extracts have been used safely in re studies at doses of up to 160 mg/day for up to 6 months and appear to be well tolerated. Bilberry leaves may be unsafe when consumed in high doses or for long periods of time.",natural_remedy
nccih_0010_2,Bilberry,NCCIH (NIH),https://www.nccih.nih.gov/health/bilberry,Public Domain,2026-01-11,"If you take any type of medicine, talk with your health care provider before using bilberry or other herbal products; some herbs and medicines interact in harmful ways. Little is known about whether it is safe to use bilberry in amounts greater than those found in foods during pregnancy or while breastfeeding. Keep in Mind Take charge of your health—talk with your health care providers about any complementary health approaches you use. Together, you can make shared, well-informed decisions. Federal Regulation of Herbal Products Depending on what’s in them, how they’re intended to be used, and how they’re administered (orally or topically), herbal products are regulated in a variety of ways. Many herbal products intended for oral use are marketed as dietary supplements. The rules for making and distributing dietary supplements are less strict than those for drugs. Unlike drugs, dietary supplements are not approved by the U.S. Food and Drug Administration (FDA) before they are sold to the public. When public health concerns arise about the safety of a dietary supplement or an ingredient including an herb, the FDA can take action to protect the public. Manufacturers and distributors of supplements are responsible for evaluating the safety and labeling of their products before marketing to ensure that they meet all regulatory requirements. For",natural_remedy
